id,name,domain,website,industry,segmento,country,state,city,num_associated_contacts,num_associated_deals,lifecyclestage,sources
33516505217,The Rock Media Agency,therockmedia.agency,therockmedia.agency,,Mídia e Conteúdo,,,,1,1,,name-agencia|domain-agencia
39592856112,Three Live Marketing,three.com.br,three.com.br,,Mídia e Conteúdo,Brazil,,,1,1,,name-mkt
48102190658,Timoneiro Marketing,timoneiromarketing.com,timoneiromarketing.com,,,,,,1,1,1246600764,name-mkt
33080094263,Tino Comunicação,tinocomunicacao.com.br,tinocomunicacao.com.br,,,,,,2,1,1246600764,name-mkt
33784421736,Tino Comunicação e Marketing,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
33665532226,TKS live marketing,agenciatks.com.br,agenciatks.com.br,,,,,,1,1,,name-mkt
47403787575,Toledo Comunicação,toledocom.com.br,toledocom.com.br,,,,,,2,4,,name-mkt
33795878955,Top Comunicação e Educação,,,,Mídia e Conteúdo,,,,2,3,,name-mkt
33654537854,TORRE Comunicação e Estratégia,torrece.com.br,torrece.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33762267177,Toti Agencia,,,,,,,,1,,,name-agencia
33491323509,Toti Agência,totiagencia.com.br,totiagencia.com.br,,Serviços Administrativos,,,,4,2,1062353184,name-agencia
39580980865,TPNQ,tpnq.agency,tpnq.agency,,,,,,1,1,,domain-agencia
33080711322,Tracto Content Marketing,tracto.com.br,tracto.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33052006304,Trade Squad - Consultoria em Growth Marketing,tradesquad.com.br,tradesquad.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
37576504245,Trivia Comunicação,triviacomunicacao.com.br,triviacomunicacao.com.br,,,,,,1,,,name-mkt
33753162131,Turboagencia propaganda,,,,Mídia e Conteúdo,,,,1,1,,name-mkt
39585039213,Twinz,twinz.com.br,twinz.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,3,,industry
33508230550,TwoDo Marketing Emocional,twodo.com.br,twodo.com.br,,Mídia e Conteúdo,,,,3,2,,name-mkt
33576823373,U-biq! Marketing,u-biq.com.br,u-biq.com.br,,Mídia e Conteúdo,,,,4,2,,name-mkt
33664640580,Uai Brasil Publicidade,uaibrasil.com.br,uaibrasil.com.br,,Mídia e Conteúdo,,,,3,1,,name-mkt
33765675379,UGROWTH MARKETING INTELIGENTE,,,,,,,,1,1,,name-mkt
33656553258,Umana Comunicação,umana.com.br,umana.com.br,,"Cultura, Esporte e Entretenimento",,,,1,,,name-mkt
33076121638,Una Marketing De Eventos,unaeventos.com.br,unaeventos.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33074033987,Unimar :: Agenciamentos Marítimos,unimar-agency.com.br,unimar-agency.com.br,,Logística e Transporte,,,,1,,,domain-agencia
39593322105,Unit Comunicação,unitpress.com.br,unitpress.com.br,,,,,,2,4,,name-mkt
33673539395,Upado Agência de Marketing,upado.com.br,upado.com.br,,Mídia e Conteúdo,,,,1,,,name-agencia|name-mkt
44557132051,UPscale Live Marketing,upscalelivemkt.com.br,upscalelivemkt.com.br,MANAGEMENT_CONSULTING,Mídia e Conteúdo,Brazil,,,1,1,,name-mkt
39594249787,V20 Comunicacao,v20.com,v20.com,COMPUTER_SOFTWARE,,Brazil,Sao Paulo,Aclimacao,1,1,,name-mkt
36150258054,Vacas do Marketing,vacasdomarketing.com.br,vacasdomarketing.com.br,,,,,,1,,,name-mkt
33479172893,Vaion Comunicação,vaion.com.br,vaion.com.br,,Mídia e Conteúdo,,,,8,7,1246600764,name-mkt
33519477128,Valuar Pró_Marketing,valuar.com.br,valuar.com.br,,Indústria,,,,2,,,name-mkt
33658310474,Verbo Comunicação & Eventos,verboeventos.com.br,verboeventos.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33080558170,Verbo Servicos De Comunicacao,verbocomunicacao.com,verbocomunicacao.com,,,,,,1,,,name-mkt
33490038118,VFR Comunicação,agenciavfr.com.br,agenciavfr.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33765675373,Vga gestão e Marketing,,,,,,,,1,2,1246600764,name-mkt
33054020139,Vh2 Marketing Estratégico,vh2market.com,vh2market.com,,Serviços Profissionais,,,,1,,,name-mkt
33086347049,Viamídia Publicidade,viamidia.com.br,viamidia.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39593786775,Viewcomm,viewcomm.com.br,viewcomm.com.br,MARKETING_AND_ADVERTISING,,Brazil,,,1,1,,industry
46691816885,Vintage Marketing E Assessoria Ltda,vintagemkt.com.br,vintagemkt.com.br,,,,,,1,,,name-mkt
33661544302,Vira Comunicação,viracomunicacao.com.br,viracomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33669988620,Virta Comunicação,grupovirta.com.br,grupovirta.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
39591463850,Vita Comunicação,vitacom.com.br,vitacom.com.br,,Mídia e Conteúdo,Brazil,Sao Paulo,,2,2,,name-mkt
33652636849,Viva Enjoy Comunicacao,vivaenjoy.com.br,vivaenjoy.com.br,,Serviços Administrativos,,,,1,,,name-mkt
33071653502,Voilà! Marketing,voilamkt.com.br,voilamkt.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
33668109574,Voss Comunicação,vosscomunicacao.com.br,vosscomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
40121963622,Voxxi Comunicação,voxxi.com.br,voxxi.com.br,,Mídia e Conteúdo,,,,2,1,1062353184,name-mkt
33794289281,Voz Agency,,,,Mídia e Conteúdo,,,,1,4,1246600764,name-agencia
34982773839,Voz Ativa Comunicação Estratégica,vozativacomunicacao.com.br,vozativacomunicacao.com.br,,Mídia e Conteúdo,,,,1,,1062353184,name-mkt
33652352680,VSM Comunicação,vsmcomunicacao.com.br,vsmcomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33663711569,W Verissimo Comunicação,wverissimocomunicacao.com.br,wverissimocomunicacao.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33653101163,W1 Agência - Publicidade e Propaganda,w1agencia.com.br,w1agencia.com.br,,Serviços Profissionais,,,,1,,,name-agencia|name-mkt
33769459221,Wagalume MArketing Consciente,,,,Mídia e Conteúdo,,,,2,1,,name-mkt
35630757553,Walking Marketing,walkingmkt.com.br,walkingmkt.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33658929187,Wallis Justino Marketing Digital e SEO.,wallisjustino.com.br,wallisjustino.com.br,,Imobiliário,,,,1,,,name-mkt
33080710053,WASD Mídia Digital,wasdmidia.com,wasdmidia.com,,Mídia e Conteúdo,,,,2,,,name-mkt
39592856088,We are GREAT!,greatlive.com.br,greatlive.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,,,1,1,,industry
40121963271,Win7 - Agência de Marketing Digital,win7.com.br,win7.com.br,,Mídia e Conteúdo,,,,5,,,name-agencia|name-mkt
33055258699,WORKS MIDIA,worksmidia.com.br,worksmidia.com.br,,Tecnologia e Comunicação,,,,1,,,name-mkt
33518088253,WR Propaganda,wrpropaganda.com.br,wrpropaganda.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
43910006112,Writers Editora e Comunicação,writers.com.br,writers.com.br,,Tecnologia e Comunicação,,,,1,,1062353184,name-mkt
40280581217,WT Agência,molter.com.br,molter.com.br,,Serviços Profissionais,,,,2,1,,name-agencia
33667644530,Xyza Comunicação e Pesquisa,xyza.com.br,xyza.com.br,,Serviços Profissionais,,,,1,,,name-mkt
39583187073,Yes Agência,yesagencia.com.br,yesagencia.com.br,,Serviços Administrativos,Brazil,,,1,1,,name-agencia
33672307753,Yess Agencia Digital,yess.com.br,yess.com.br,,Tecnologia e Comunicação,,,,1,,,name-agencia
33494288479,Zarov Marketing,zarov.com.br,zarov.com.br,,Mídia e Conteúdo,,,,1,,,name-mkt
33666927007,ZF Comunicação,zfcomunicacao.com.br,zfcomunicacao.com.br,,Mídia e Conteúdo,,,,3,1,,name-mkt
39595994385,Zoly,zoly.com.br,zoly.com.br,MARKETING_AND_ADVERTISING,Mídia e Conteúdo,Brazil,Sao Paulo,,2,2,,industry
33673384710,ZONT Marketing & Comunicação,zontmkt.com.br,zontmkt.com.br,,Tecnologia e Comunicação,,,,1,,,name-mkt
33049838777,Zumba Comunicação,zumbacomunicacao.com.br,zumbacomunicacao.com.br,,Mídia e Conteúdo,,,,1,1,,name-mkt
